,_wandb,N_init,N_sample_scale,Nt,appex_maxiters,downsample_rate,dt,noise_strength,A_grit_error,A_appex_error
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,1.0,442.95343194677787,2.8211382202470037
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,1.0,442.0470774880009,2.6248906671370693
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,1.0,442.822019049325,2.3583246265730264
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,1.0,443.5028415395002,2.6495537174848818
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,1.0,441.199697446557,2.1563543888602035
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,1.0,442.6605238146857,2.5372584415237633
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,1.0,443.449620177639,2.5946745630759134
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,1.0,442.61254697715754,2.8750721498313987
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,1.0,442.9100522488327,2.979670641858638
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,1.0,441.8691580141371,2.635220176876745
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,1.0,442.94330843867397,2.795668357320368
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,136.18118909959907,0.6384071608598657
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,131.69710109183296,1.721464874556277
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,139.16260721381053,0.9755549908643465
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,125.297826288115,0.7400586676670616
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,134.83701909921808,0.3983540253805365
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,119.90749634493449,0.2843830697377519
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,137.13849832333557,0.3768261367579582
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,113.59409353288245,0.4293403718639632
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,109.16176078811229,0.6866814318484884
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,109.44035590838814,0.38008898625571635
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,119.46017960604479,0.7333215292455455
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,113.33937808430974,0.19348732116877856
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,137.81498188159617,1.0423293611931892
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,136.18562145950875,1.0090790425488179
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,137.5108545893948,0.9578852780643013
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,132.26489143404518,0.5948395233346606
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,137.25993314972195,0.8457389411148394
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,119.52788948937709,0.7705252503196512
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,138.56675360730966,0.1301155769458305
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,124.29305032347939,0.6154987305177024
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,138.26972483761716,1.107254246881561
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,114.68323265313953,0.7012696820621468
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,119.24659168432031,0.8307454322603058
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,123.30035488659097,0.9327453918558472
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,137.66300852018944,1.2054237828555412
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.6428391476489,0.6328662865930429
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.65181698407847,0.9154976608157493
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.69140974889373,0.9855432168161492
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,222.0586645585136,0.5260938028100375
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,222.1866930582024,0.5690209401656416
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,220.9166365283823,0.871174349818015
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.89345722041767,0.7222136456795509
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,220.63528882504778,0.7681499727420317
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,222.35864078091942,0.594355646845094
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.53054839527525,0.49861701741333536
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,219.08595027331606,0.6866647226232323
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,220.58929496326093,0.6068529203862689
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.3904698744964,0.7948932216150149
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,222.34672502870052,0.7219609559575492
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,222.3189550384233,0.7139212078431485
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.67317949246726,0.7520914010798293
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.16671080182758,0.8233027737778758
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.33847896551782,0.9089075231047478
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.52558703301614,0.5870860711565854
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,222.48685823852804,0.772195954811929
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.25986628475385,0.6902088939370354
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,220.01739939253974,0.8968177178261202
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,222.10115709326945,0.8376122362741392
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.02932218078823,1.0332202341205694
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.73873765668762,0.6464655910097998
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.65115062155752,0.44314082916773123
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.81537461824334,0.8934332669959573
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,220.67878091206978,0.827911703596353
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,222.04668151553233,0.6304486285737158
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,220.81485726039273,0.736488307049956
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,220.80927311487514,0.9238159859566741
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,222.23348011758455,0.6937620648264136
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.61750924988695,0.5885854312604176
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,220.96967462017963,0.6237610031440123
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.02368258439466,0.9926832285933413
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.20276563122886,0.6442720071889476
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,220.74362632482746,0.7342290686275972
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,220.39982478201665,0.8043748635802292
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.88320304452927,0.6454593637996473
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,221.82259280206426,0.7515540769215724
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,222.11592882110455,0.4838793431085867
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,222.06652962287018,0.8119576123280046
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,220.90131509534953,0.6307834211233758
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,218.19587992999217,0.6905583193958564
value,"{'cli_version': '0.19.8', 'm': [], 'python_version': '3.12.2', 't': {'1': [55], '2': [55], '3': [2, 14, 23, 55], '4': '3.12.2', '5': '0.19.8', '8': [5], '12': '0.19.8', '13': 'darwin-arm64'}}",50,5,15000,20,100,0.0001,2.0,222.19308747259683,0.6302399777241405
